Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_165294956240188.jpg,-6.066895
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949562651849.jpg,8.625122
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_165294956290463.jpg,26.220825
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949563170981.jpg,58.181152
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949563420639.jpg,87.653076
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949563672275.jpg,109.955322
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949563922971.jpg,110.35083
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949564172683.jpg,110.087158
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949564424067.jpg,118.005005
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949564672941.jpg,130.321777
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949564924593.jpg,144.22168
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949565173727.jpg,159.837646
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949565421725.jpg,177.257568
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949565673554.jpg,198.943481
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949565923018.jpg,214.867065
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949566172688.jpg,249.372925
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949566421014.jpg,259.53418
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949566689712.jpg,260.45813
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949566939668.jpg,259.930786
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949567187063.jpg,260.45813
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949567433463.jpg,257.202881
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949567685187.jpg,242.598755
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_165294956793265.jpg,193.708496
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949568181838.jpg,152.492187
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_165294956843412.jpg,124.559448
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949568684645.jpg,89.237305
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949568933271.jpg,55.849854
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949569196875.jpg,20.502441
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949569443963.jpg,-8.486084
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949569691273.jpg,-38.265625
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949569939355.jpg,-75.964111
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949570187451.jpg,-118.10437
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949570435809.jpg,-168.09436
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949570687783.jpg,-203.944946
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949570937827.jpg,-239.619751
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949571188971.jpg,-239.751587
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949571437988.jpg,-241.687378
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949571700856.jpg,-246.04126
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949571952649.jpg,-245.118408
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949572200231.jpg,-240.719482
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_165294957245054.jpg,-228.226929
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949572698464.jpg,-204.428345
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949572947968.jpg,-185.734009
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949573197811.jpg,-184.810059
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949573446032.jpg,-184.502441
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949573696812.jpg,-182.171143
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_165294957394763.jpg,-178.519287
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG32\Image_1652949574196396.jpg,-177.4646
