Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948347503952.jpg,133.181519
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948347752244.jpg,133.533081
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948348002445.jpg,133.401245
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948348252842.jpg,132.565186
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948348501406.jpg,134.413086
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948348752664.jpg,133.620972
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948349001547.jpg,134.369141
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948349249078.jpg,133.181519
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948349498265.jpg,133.181519
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948349747581.jpg,133.269409
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948349996811.jpg,133.664917
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_165294835024725.jpg,133.3573
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948350499135.jpg,133.049683
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948350752481.jpg,133.884644
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948351002447.jpg,134.016479
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948351250119.jpg,133.181519
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948351503264.jpg,134.10437
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948351754904.jpg,134.193359
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948352004556.jpg,133.620972
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948352252883.jpg,133.181519
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948352503213.jpg,133.049683
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_16529483527525.jpg,133.577026
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948353001782.jpg,132.960693
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948353251213.jpg,132.257568
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948353500782.jpg,116.949219
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948353748834.jpg,87.52124
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948353998883.jpg,66.979004
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948354248428.jpg,55.321411
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948354498956.jpg,54.354614
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948354749122.jpg,54.089844
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_1652948354997147.jpg,45.66333
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG8\Image_165294835524481.jpg,34.930786
