Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948824720432.jpg,-406.667969
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_165294882496869.jpg,-206.364136
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948825217875.jpg,-407.635864
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948825465573.jpg,-407.019531
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948825714467.jpg,-406.580078
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948825963979.jpg,-407.239258
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948826214002.jpg,-205.088623
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_165294882646525.jpg,-409.438721
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948826714979.jpg,-409.703491
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948826968224.jpg,-409.218994
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948827218765.jpg,-409.043213
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948827468561.jpg,-408.515869
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948827717324.jpg,-211.114624
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948827969471.jpg,-388.896484
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948828218145.jpg,-251.408081
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948828468222.jpg,-330.699707
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948828716976.jpg,-283.739746
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948828963808.jpg,-255.982788
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948829211972.jpg,-217.405396
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948829464812.jpg,-186.526123
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948829713995.jpg,-141.041626
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_165294882996581.jpg,-69.453613
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948830214984.jpg,-40.861694
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948830463163.jpg,-39.101685
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948830712174.jpg,-39.233521
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_165294883096084.jpg,-39.013794
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948831209232.jpg,-39.057739
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_165294883146092.jpg,-39.277466
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948831711022.jpg,-39.321411
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948831964856.jpg,-39.454346
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948832217003.jpg,-46.272461
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948832467584.jpg,-51.286621
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948832715537.jpg,-59.46814
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG20\Image_1652948832964928.jpg,-64.527344
