Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948370400279.jpg,-35.494873
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948370650784.jpg,-35.670654
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_165294837090086.jpg,-36.067261
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_165294837115046.jpg,-36.286987
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948371400041.jpg,-33.515137
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948371650092.jpg,-28.544922
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948371899812.jpg,-22.473877
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948372147976.jpg,-11.609497
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948372396809.jpg,1.235718
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948372649665.jpg,11.265137
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948372898287.jpg,18.654541
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948373147809.jpg,29.388184
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948373396977.jpg,39.461548
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948373644969.jpg,54.574341
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948373890785.jpg,63.504028
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_16529483741415.jpg,72.212891
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948374392761.jpg,87.213623
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_165294837464383.jpg,106.831909
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948374895278.jpg,134.984375
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948375146489.jpg,182.756226
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948375394598.jpg,218.25415
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948375642159.jpg,261.865479
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948375893228.jpg,286.851685
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948376141396.jpg,294.548706
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948376389606.jpg,296.528442
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948376639792.jpg,298.68396
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948376888296.jpg,299.079468
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948377139484.jpg,296.880005
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948377389509.jpg,281.924316
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948377640646.jpg,245.854004
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948377886845.jpg,158.298462
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948378136398.jpg,95.307251
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948378388118.jpg,69.925537
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948378637179.jpg,32.158936
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_165294837888791.jpg,-3.647705
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948379137445.jpg,-23.838379
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948379386005.jpg,-77.724121
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_165294837963713.jpg,-114.541504
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948379884809.jpg,-145.528442
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948380137231.jpg,-167.567017
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948380386074.jpg,-172.36145
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948380635007.jpg,-179.047729
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG9\Image_1652948380885939.jpg,-179.047729
