Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948496616403.jpg,-213.710693
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_165294849686641.jpg,-212.654907
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948497116647.jpg,-212.698853
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948497384506.jpg,-213.445923
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948497635478.jpg,-214.194092
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948497885166.jpg,-213.578857
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948498134333.jpg,-213.138306
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948498397813.jpg,-213.358032
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948498647739.jpg,-213.974365
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948498898329.jpg,-214.150146
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948499148402.jpg,-212.523071
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948499398441.jpg,-213.798584
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948499648053.jpg,-213.270142
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948499896698.jpg,-213.798584
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948500147288.jpg,-213.00647
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948500398131.jpg,-213.401978
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948500648676.jpg,-212.742798
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948500915723.jpg,-212.830688
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948501164978.jpg,-201.262085
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948501415319.jpg,-193.915527
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_165294850166652.jpg,-182.259033
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948501918043.jpg,-165.675171
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948502168433.jpg,-141.570068
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948502417098.jpg,-98.793701
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948502667807.jpg,-78.734863
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948502917373.jpg,-63.954956
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_165294850316602.jpg,-58.016846
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_165294850343249.jpg,-45.744019
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948503682873.jpg,-38.969849
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948503929625.jpg,-23.838379
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948504179356.jpg,18.127197
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948504429211.jpg,48.786743
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948504683822.jpg,86.245728
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948504933278.jpg,100.365356
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948505182829.jpg,100.4104
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_16529485054344.jpg,97.594604
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948505685298.jpg,77.799438
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948505932452.jpg,54.001953
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948506181287.jpg,23.6698
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948506430968.jpg,14.475342
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948506682298.jpg,13.596436
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG11\Image_1652948506949778.jpg,13.947998
