Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948326618964.jpg,194.280884
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948326866541.jpg,194.017212
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_165294832711445.jpg,194.632446
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948327364877.jpg,194.324829
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948327614492.jpg,193.752441
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948327866181.jpg,194.368774
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948328116877.jpg,194.764282
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_16529483283675.jpg,193.973267
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948328618579.jpg,194.676392
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948328871617.jpg,192.389038
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948329124678.jpg,192.873535
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948329376913.jpg,192.345093
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948329627989.jpg,192.696655
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948329880739.jpg,192.65271
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948330134203.jpg,192.125366
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948330383758.jpg,192.608765
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948330634813.jpg,192.432983
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948330890871.jpg,189.925903
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948331143368.jpg,184.119629
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948331392877.jpg,164.896851
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948331645304.jpg,141.187256
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948331897384.jpg,106.787964
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_165294833215011.jpg,86.685181
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948332399272.jpg,65.087158
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948332650138.jpg,39.549438
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948332900812.jpg,12.892212
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948333146944.jpg,-9.761597
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948333398633.jpg,-19.483398
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948333649452.jpg,-48.60376
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948333899808.jpg,-102.709229
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948334150391.jpg,-143.109253
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948334404446.jpg,-158.373657
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948334654024.jpg,-166.687012
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948334903134.jpg,-173.19751
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948335150983.jpg,-178.255615
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948335414133.jpg,-177.596436
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948335663268.jpg,-178.475342
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG7\Image_1652948335915061.jpg,-178.915894
