Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948541611789.jpg,-215.249878
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948541861039.jpg,-214.062256
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948542108851.jpg,-215.074097
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948542374277.jpg,-214.766479
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948542625146.jpg,-213.974365
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948542873323.jpg,-214.018311
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948543124881.jpg,-214.062256
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948543373812.jpg,-213.93042
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_165294854362229.jpg,-214.106201
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948543874134.jpg,-214.810425
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948544123967.jpg,-214.018311
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_165294854437229.jpg,-213.842529
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948544621127.jpg,-213.798584
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948544870951.jpg,-213.754639
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948545121985.jpg,-213.622803
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948545369559.jpg,-211.687012
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948545619782.jpg,-207.463867
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948545883182.jpg,-204.693115
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948546129152.jpg,-203.549438
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948546380192.jpg,-198.446289
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948546627967.jpg,-192.596069
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948546878165.jpg,-181.291138
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_165294854712686.jpg,-165.763062
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948547376812.jpg,-148.300293
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_16529485476283.jpg,-110.758911
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948547880301.jpg,-95.011108
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948548129856.jpg,-67.870483
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948548380984.jpg,-29.732544
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948548631969.jpg,7.129883
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948548882954.jpg,27.496338
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948549132334.jpg,56.861694
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948549378246.jpg,87.609131
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948549627971.jpg,95.263306
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948549879004.jpg,110.923218
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948550127198.jpg,121.436035
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948550378047.jpg,126.451294
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_165294855062881.jpg,126.539185
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948550876922.jpg,126.054687
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948551123968.jpg,110.703491
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948551390318.jpg,83.518921
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948551642304.jpg,59.50061
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948551890952.jpg,25.604492
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948552139809.jpg,9.021729
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948552385751.jpg,2.555176
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG13\Image_1652948552637275.jpg,2.026733
