Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294953969345.jpg,319.050415
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949539940765.jpg,319.09436
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949540191906.jpg,319.622803
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294954045846.jpg,319.314087
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949540703986.jpg,319.490967
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949540953779.jpg,319.798584
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294954120601.jpg,319.445923
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949541456439.jpg,323.844849
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949541706969.jpg,334.798218
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949541956335.jpg,360.179932
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949542206387.jpg,395.985474
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294954245544.jpg,408.610962
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949542702591.jpg,415.057739
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949542951661.jpg,415.761963
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949543202535.jpg,415.805908
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949543452816.jpg,414.133789
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949543702557.jpg,384.285034
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949543968678.jpg,322.349609
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294954421646.jpg,268.551758
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949544468029.jpg,199.911377
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949544717856.jpg,134.28125
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949544968013.jpg,57.257202
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949545219788.jpg,0.267822
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949545469066.jpg,-83.265625
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949545717478.jpg,-103.104736
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949545966962.jpg,-161.539917
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294954621746.jpg,-188.021362
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949546467975.jpg,-232.933472
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949546738225.jpg,-275.646118
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949546987812.jpg,-294.516235
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949547240484.jpg,-299.619385
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949547490739.jpg,-297.112305
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949547740024.jpg,-294.824951
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949547988809.jpg,-288.050781
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949548239176.jpg,-256.555176
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949548489496.jpg,-236.76001
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949548742188.jpg,-223.299561
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294954899199.jpg,-210.058838
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949549242628.jpg,-210.367554
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_165294954949377.jpg,-209.092041
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG31\Image_1652949549746717.jpg,-210.014893
