Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949280792732.jpg,80.395508
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949281043415.jpg,66.671387
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949281294812.jpg,47.906738
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949281544173.jpg,32.642334
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949281793119.jpg,3.258301
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949282040656.jpg,-33.119629
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928229079.jpg,-81.022217
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949282544116.jpg,-107.283936
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949282798191.jpg,-114.277832
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949283050633.jpg,-168.666748
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949283299948.jpg,-185.734009
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928355005.jpg,-195.059204
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949283798814.jpg,-199.414185
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949284048155.jpg,-203.681274
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949284297623.jpg,-206.716797
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949284548958.jpg,-208.343872
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949284797881.jpg,-209.970947
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928505081.jpg,-209.66333
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928529947.jpg,-210.763062
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949285550104.jpg,-211.379395
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949285800657.jpg,-212.435181
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949286049282.jpg,-212.302246
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949286298136.jpg,-212.479126
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949286547424.jpg,-212.742798
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949286797086.jpg,-212.567017
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949287048271.jpg,-211.247559
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928729581.jpg,-210.367554
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949287547976.jpg,-202.053101
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928779694.jpg,-192.727905
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949288050503.jpg,-167.962524
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949288300713.jpg,-108.691284
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949288550422.jpg,-62.943115
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928879681.jpg,-29.820435
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949289049151.jpg,4.314087
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949289298504.jpg,37.701538
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_165294928954694.jpg,70.497925
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949289797019.jpg,100.586182
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949290062299.jpg,124.603394
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949290314146.jpg,141.582764
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949290562757.jpg,145.849854
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949290810939.jpg,114.530029
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949291060674.jpg,77.228149
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949291311866.jpg,65.438721
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949291563807.jpg,64.295044
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949291813651.jpg,64.119263
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG22\Image_1652949292082025.jpg,64.471924
