Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948274269249.jpg,399.020996
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948274520264.jpg,399.593384
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948274770071.jpg,399.020996
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948275019888.jpg,399.284668
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948275271251.jpg,399.064941
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948275522904.jpg,398.88916
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948275770734.jpg,398.449707
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948276021926.jpg,398.361816
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_16529482762717.jpg,399.152832
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948276519028.jpg,398.977051
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948276766811.jpg,399.152832
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948277015387.jpg,399.417603
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948277267807.jpg,396.557861
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948277518724.jpg,395.018677
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948277768232.jpg,382.614014
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948278018184.jpg,366.469604
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948278271644.jpg,338.097412
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948278521435.jpg,294.021362
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948278771711.jpg,248.625854
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_165294827902181.jpg,159.969482
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948279272237.jpg,118.04895
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948279522935.jpg,67.727173
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948279771818.jpg,26.132935
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_16529482800208.jpg,-1.931641
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948280271722.jpg,-29.600708
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948280521263.jpg,-76.359619
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948280769814.jpg,-105.655762
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948281019812.jpg,-165.543335
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948281269966.jpg,-204.64917
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948281533994.jpg,-220.748535
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948281786904.jpg,-237.991577
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948282040203.jpg,-238.167358
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948282290547.jpg,-227.434814
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948282541346.jpg,-219.516968
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948282790859.jpg,-211.026733
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948283041497.jpg,-201.349976
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948283290438.jpg,-190.220825
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948283540437.jpg,-183.095093
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948283790799.jpg,-171.921997
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948284041382.jpg,-158.988892
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948284305665.jpg,-151.246826
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_165294828455479.jpg,-146.8479
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948284806419.jpg,-143.41687
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948285056204.jpg,-151.819214
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948285320452.jpg,-150.763428
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948285570784.jpg,-113.794434
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948285821547.jpg,-106.272095
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948286072968.jpg,-105.876587
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948286324492.jpg,-87.049316
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948286574775.jpg,-63.603394
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948286825063.jpg,-63.779175
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_165294828707482.jpg,-63.515503
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948287324094.jpg,-62.547607
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948287572607.jpg,-62.503662
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG5\Image_1652948287823867.jpg,-62.415771
