Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949303164797.jpg,-108.295776
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949303416027.jpg,-108.471558
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949303667507.jpg,-108.603394
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949303932414.jpg,-108.251831
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_165294930418177.jpg,-108.074951
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949304431548.jpg,-108.427612
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949304680966.jpg,-108.295776
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949304932709.jpg,-108.16394
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949305184899.jpg,-108.251831
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949305434966.jpg,-108.515503
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949305685073.jpg,-108.119995
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949305933429.jpg,-108.735229
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949306184788.jpg,-109.263672
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949306434483.jpg,-142.009521
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949306684971.jpg,-147.376343
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG23\Image_1652949306932791.jpg,-148.079468
