Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949419823688.jpg,-241.731323
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949420076745.jpg,-241.11499
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949420330785.jpg,-240.278931
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_165294942058284.jpg,-241.071045
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_165294942083682.jpg,-240.499756
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949421088277.jpg,-240.454712
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949421338333.jpg,-241.202881
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949421589809.jpg,-237.420288
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949421835808.jpg,-237.067627
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_165294942208856.jpg,-236.10083
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949422335847.jpg,-230.602173
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949422586465.jpg,-224.003784
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949422833781.jpg,-204.032837
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949423084198.jpg,-177.199829
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949423336257.jpg,-135.279297
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949423588311.jpg,-59.776855
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949423833046.jpg,-13.104736
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_165294942408189.jpg,33.346558
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949424327777.jpg,64.384033
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949424573061.jpg,79.295776
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949424821931.jpg,102.432983
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949425070358.jpg,122.843384
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949425320044.jpg,127.022583
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949425565057.jpg,125.74707
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949425816404.jpg,127.24231
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949426067453.jpg,125.834961
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949426316275.jpg,126.627075
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949426569332.jpg,126.627075
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG28\Image_1652949426822415.jpg,126.407349
