Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949328950969.jpg,-91.755859
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949329200953.jpg,-91.139526
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949329450768.jpg,-89.424561
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949329699528.jpg,-88.456665
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949329949808.jpg,-87.708496
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949330200062.jpg,-88.105103
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949330449677.jpg,-95.098999
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_165294933069976.jpg,-112.914429
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949330950955.jpg,-145.572388
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949331198951.jpg,-152.918945
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949331448457.jpg,-153.886841
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949331698422.jpg,-158.72522
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949331949972.jpg,-164.223877
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949332199826.jpg,-176.936157
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949332448954.jpg,-186.526123
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949332698727.jpg,-189.869263
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949332947463.jpg,-197.831055
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949333212131.jpg,-201.569702
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_165294933346236.jpg,-201.789429
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949333713645.jpg,-200.777588
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949333966856.jpg,-202.713379
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949334217685.jpg,-200.733643
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949334467032.jpg,-198.314453
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949334715874.jpg,-195.322876
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949334981815.jpg,-188.504761
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949335233241.jpg,-159.517334
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949335482416.jpg,-92.811646
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949335733592.jpg,-26.477295
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949335984285.jpg,4.314087
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949336234486.jpg,29.035522
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949336483393.jpg,49.842529
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949336734218.jpg,74.589233
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949336983787.jpg,78.811279
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_165294933723279.jpg,91.524658
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949337483234.jpg,103.356934
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949337732673.jpg,109.163208
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949337981638.jpg,109.515869
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949338233776.jpg,105.776123
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949338483138.jpg,93.195679
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949338732576.jpg,81.142578
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949338980487.jpg,76.304199
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG24\Image_1652949339230829.jpg,75.160522
