Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949653420843.jpg,113.518188
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949653669592.jpg,114.793701
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949653919319.jpg,114.749756
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949654168977.jpg,114.661865
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949654418206.jpg,115.585815
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_165294965466741.jpg,114.705811
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949654916589.jpg,116.421875
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_165294965516588.jpg,117.081055
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_165294965541404.jpg,118.9729
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949655664793.jpg,121.964478
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949655915809.jpg,126.451294
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949656163786.jpg,130.102051
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949656416182.jpg,134.808594
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_165294965666781.jpg,142.63855
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949656918536.jpg,146.113525
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949657167779.jpg,149.061157
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949657419448.jpg,153.547974
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949657684809.jpg,156.142944
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949657935039.jpg,155.571655
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949658184916.jpg,155.967163
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949658434842.jpg,155.306885
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949658682784.jpg,155.835327
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949658933468.jpg,156.011108
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949659183613.jpg,156.582397
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949659434285.jpg,155.615601
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949659685386.jpg,155.175049
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949659934006.jpg,154.955322
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949660198023.jpg,144.442505
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949660448135.jpg,115.497925
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949660700809.jpg,82.154419
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949660951529.jpg,45.092041
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949661197812.jpg,-8.837646
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949661444812.jpg,-65.186523
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949661697254.jpg,-97.122681
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949661946939.jpg,-106.052368
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_165294966219564.jpg,-163.299927
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949662447514.jpg,-177.4646
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949662698963.jpg,-176.364868
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949662964644.jpg,-176.848267
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949663214818.jpg,-179.399292
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949663466366.jpg,-179.311401
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949663717701.jpg,-178.828003
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_165294966398115.jpg,-170.51355
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949664231011.jpg,-165.455444
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG35\Image_1652949664482076.jpg,-161.100464
