Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949739863097.jpg,-81.682495
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949740115529.jpg,-79.526978
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949740363681.jpg,-69.982056
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949740618739.jpg,-54.013428
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_165294974087181.jpg,-19.74707
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949741124759.jpg,0.487549
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949741376816.jpg,37.174194
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949741629858.jpg,48.830688
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949741880909.jpg,55.674072
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949742135986.jpg,74.80896
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949742388008.jpg,101.06958
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949742641055.jpg,113.869751
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949742890054.jpg,129.134155
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949743136666.jpg,147.213257
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949743385891.jpg,151.524292
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949743633845.jpg,171.978638
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949743883895.jpg,187.418823
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949744134493.jpg,189.39856
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949744382916.jpg,191.99353
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949744633052.jpg,206.729492
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949744881809.jpg,214.603394
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949745133027.jpg,214.82312
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949745380817.jpg,214.471558
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949745630788.jpg,209.104736
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949745881151.jpg,185.483032
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949746131493.jpg,149.632446
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949746380813.jpg,117.477661
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949746627644.jpg,79.119995
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949746876812.jpg,42.056519
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949747126849.jpg,11.044312
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_165294974737563.jpg,-24.585449
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949747623837.jpg,-66.24231
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949747872682.jpg,-107.23999
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949748122953.jpg,-156.21814
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949748373791.jpg,-165.938843
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949748622814.jpg,-170.998047
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949748870497.jpg,-171.349609
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949749117499.jpg,-170.030151
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949749367971.jpg,-163.91626
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949749619807.jpg,-160.836792
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949749869077.jpg,-155.469971
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG38\Image_1652949750119787.jpg,-151.555542
