Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949903581061.jpg,414.442505
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949903829671.jpg,406.807007
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949904077487.jpg,408.479126
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949904324232.jpg,406.982788
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949904573551.jpg,407.51123
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949904821881.jpg,407.467285
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949905072862.jpg,408.346191
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949905324816.jpg,407.335449
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_165294990557473.jpg,394.885742
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949905822816.jpg,360.048096
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949906073169.jpg,323.27356
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949906322784.jpg,289.095093
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949906573537.jpg,258.743164
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949906821928.jpg,196.436401
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949907070514.jpg,118.312622
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949907319812.jpg,91.436768
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949907570312.jpg,53.650391
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949907837333.jpg,46.719116
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_165294990808612.jpg,81.495239
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_165294990833829.jpg,82.814697
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_165294990858785.jpg,20.414551
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949908840669.jpg,21.865845
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949909092134.jpg,21.029785
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949909342694.jpg,20.98584
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949909590339.jpg,21.117676
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949909842921.jpg,84.309937
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_165294991009191.jpg,84.706543
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949910342982.jpg,84.134155
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949910595808.jpg,84.750488
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949910844378.jpg,2.774902
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949911108417.jpg,-3.60376
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949911358147.jpg,-4.747437
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949911609664.jpg,-4.262939
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG40\Image_1652949911859855.jpg,110.35083
