Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948586785306.jpg,-169.413818
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948587034154.jpg,-169.194092
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948587285286.jpg,-169.986206
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948587553303.jpg,-169.546753
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948587802942.jpg,-169.062256
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948588053475.jpg,-169.369873
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948588305606.jpg,-170.030151
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_165294858855681.jpg,-183.666382
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948588806889.jpg,-191.979736
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948589055809.jpg,-193.300293
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948589306135.jpg,-192.903687
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_165294858955581.jpg,-192.859741
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948589806513.jpg,-193.52002
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948590055637.jpg,-193.256348
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948590305628.jpg,-192.288452
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948590553576.jpg,-193.476074
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948590805499.jpg,-192.068726
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948591073637.jpg,-191.76001
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948591323962.jpg,-192.640015
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948591574443.jpg,-192.244507
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948591823428.jpg,-192.640015
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948592074787.jpg,-190.616333
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_165294859232381.jpg,-171.921997
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948592573979.jpg,-113.617554
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948592823274.jpg,-72.401245
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948593071975.jpg,-39.365356
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_165294859332215.jpg,-21.858643
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948593572303.jpg,-6.594238
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948593823151.jpg,5.457764
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948594090394.jpg,15.575073
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948594337467.jpg,4.93042
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948594588856.jpg,-8.573975
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948594839478.jpg,-8.837646
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948595092495.jpg,18.786377
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948595342918.jpg,42.848633
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948595594024.jpg,58.57666
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948595844304.jpg,61.9198
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948596099361.jpg,62.051636
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948596353418.jpg,56.113525
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_165294859662356.jpg,54.925903
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948596876807.jpg,55.4104
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948597125811.jpg,55.321411
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG15\Image_1652948597377482.jpg,55.277466
