Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948248630994.jpg,155.482666
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948248894608.jpg,154.647705
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948249145486.jpg,155.131104
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_165294824941184.jpg,154.382935
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948249660361.jpg,154.295044
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948249910256.jpg,154.647705
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948250159145.jpg,154.867432
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948250410615.jpg,154.338989
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948250661275.jpg,154.427979
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948250909827.jpg,153.987427
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948251160797.jpg,154.867432
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948251410392.jpg,154.338989
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948251677242.jpg,154.338989
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_165294825192796.jpg,153.7677
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_165294825217668.jpg,154.427979
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948252427599.jpg,153.7677
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948252677361.jpg,154.119263
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948252942191.jpg,151.26062
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948253191526.jpg,152.00769
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948253440904.jpg,151.084839
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948253691017.jpg,150.33667
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948253939235.jpg,146.333252
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948254188882.jpg,136.524658
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948254437563.jpg,128.385986
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948254687382.jpg,121.788696
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948254937838.jpg,109.251099
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948255186939.jpg,92.052002
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948255436812.jpg,77.228149
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948255688836.jpg,64.559814
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948255937852.jpg,38.581543
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948256186774.jpg,11.044312
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948256435408.jpg,-8.530029
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948256685897.jpg,-22.25415
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948256936415.jpg,-43.676392
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948257186693.jpg,-66.418091
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948257434939.jpg,-85.377197
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948257687836.jpg,-96.902954
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948257938563.jpg,-142.977417
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948258187807.jpg,-157.933105
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948258434263.jpg,-164.179932
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948258685153.jpg,-166.42334
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948258949053.jpg,-168.842529
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_165294825919902.jpg,-169.369873
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948259467965.jpg,-168.534912
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948259718043.jpg,-169.810425
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948259969233.jpg,-168.534912
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948260219807.jpg,-162.15625
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948260472173.jpg,-150.234985
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_165294826072167.jpg,-143.460815
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948260971981.jpg,-143.945312
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948261222677.jpg,-142.889526
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948261473003.jpg,-140.514282
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_165294826172322.jpg,-103.544189
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948261972803.jpg,-90.348511
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG4\Image_1652948262222075.jpg,-89.468506
