Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949679197375.jpg,29.035522
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949679447793.jpg,29.476074
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949679697889.jpg,29.211304
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949679945945.jpg,28.991577
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_165294968019607.jpg,28.903687
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949680449114.jpg,29.035522
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949680701176.jpg,28.727905
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949680954249.jpg,29.300293
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949681204838.jpg,32.863159
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949681454897.jpg,35.326294
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949681702459.jpg,37.525757
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949681952577.jpg,37.085205
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949682204419.jpg,37.30603
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_16529496824532.jpg,37.745483
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949682701658.jpg,37.789429
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949682949178.jpg,38.757324
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949683197284.jpg,43.99231
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949683462968.jpg,54.750122
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949683712121.jpg,59.192993
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949683961503.jpg,59.632446
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949684211967.jpg,60.072998
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949684463972.jpg,71.729492
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949684714655.jpg,86.026001
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_165294968496481.jpg,96.450928
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949685210672.jpg,97.243042
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_165294968545981.jpg,96.80249
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949685706672.jpg,97.594604
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949685955807.jpg,96.758545
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949686204288.jpg,97.155151
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949686457478.jpg,96.05542
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949686707809.jpg,96.363037
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG36\Image_1652949686958157.jpg,95.658813
